user_id,timestamp,lat,lng,rainfall_mm,aqi,temperature,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,is_active,weekly_premium
14704,2026-02-10 08:54,21.09707,79.65676,26.58,30.67,32.36,25.97,1836.89,200,484.36,1,80.78,1.49,1,65.73
14705,2026-01-09 17:09,14.8988,81.24004,7.95,44.91,25.51,13.92,1868.06,150,410.83,1,95.54,9.29,1,50.69
14706,2026-02-23 23:59,27.21913,83.33576,13.51,109.85,23.66,21.17,1070.87,360,55.8,2,53.85,109.85,1,130.91
14707,2026-02-12 06:25,13.62624,79.67528,0.19,90.06,26.66,0.97,3.53,200,31.64,1,83.0,7.87,0,62.56
14708,2026-02-08 22:20,9.79281,78.81636,0.0,110.98,38.22,17.13,2382.86,180,364.8,1,75.2,4.35,1,47.74
14709,2026-02-26 18:09,25.62776,76.50988,23.98,124.39,37.41,21.96,1155.64,100,393.63,1,95.97,4.85,1,91.44
14710,2026-02-24 08:16,14.4962,72.36587,0.0,30.0,33.86,26.78,0.0,200,534.99,1,86.64,7.68,1,51.74
14711,2026-01-04 23:41,15.91901,85.99009,20.82,143.87,35.2,6.53,0.0,120,466.04,1,76.73,7.17,1,89.14
14712,2026-02-14 19:03,25.93269,87.64903,11.78,105.21,28.32,2.8,2.47,120,20.5,1,75.96,9.39,0,59.9
14713,2026-01-08 15:59,15.48671,79.94211,1.47,30.0,41.98,17.51,1335.82,360,474.58,4,37.19,264.33,1,132.61
14714,2026-02-01 10:22,13.66296,83.98441,14.51,73.5,25.72,7.73,1893.11,120,570.67,1,83.04,7.95,1,50.01
14715,2026-02-21 23:34,8.63985,75.44787,14.91,93.54,28.74,16.18,1609.27,150,360.87,1,81.33,0.84,1,50.49
14716,2026-02-23 12:33,19.20076,80.16451,15.87,34.65,44.52,22.86,1182.62,380,215.46,3,69.04,180.12,1,98.91
14717,2026-01-01 08:30,20.04516,88.11577,17.42,30.0,40.87,19.23,906.87,200,146.45,1,75.73,0.47,1,44.5
14718,2026-01-20 08:37,12.31828,83.00377,4.24,32.44,24.66,34.53,803.93,380,311.17,5,34.59,233.71,1,136.7
14719,2026-02-17 00:03,19.51206,88.0568,9.65,121.94,25.17,17.22,1234.56,200,545.56,1,77.54,4.26,1,73.37
14720,2026-01-02 21:47,22.75375,88.25629,2.69,33.06,31.39,37.49,973.0,370,585.2,2,48.16,218.62,1,130.7
14721,2026-02-13 01:12,13.00816,87.51392,16.71,136.18,17.69,20.43,1718.41,200,458.76,1,83.65,4.71,1,56.23
14722,2026-02-17 00:08,12.22575,76.17765,8.35,30.0,22.74,11.96,2155.07,100,520.1,1,92.82,7.59,1,47.4
14723,2026-02-27 12:55,21.69129,80.60037,14.29,102.11,20.48,26.4,525.22,100,412.26,1,86.38,2.21,1,46.05
14724,2026-02-19 13:46,26.31065,68.00479,1.68,76.19,26.84,34.69,1025.21,180,403.21,1,90.31,6.22,1,50.96
14725,2026-01-12 22:34,19.28397,76.52191,0.0,66.89,23.16,0.76,2.01,200,34.95,1,89.61,2.42,0,64.12
14726,2026-02-07 03:00,12.39249,71.96273,32.81,51.03,30.28,2.07,6.76,380,43.96,2,54.37,276.31,0,154.08
14727,2026-01-12 07:23,17.91501,75.12112,46.63,158.86,18.78,10.92,1444.06,100,759.39,1,87.17,1.61,1,85.87
14728,2026-02-27 22:10,11.33409,77.31291,2.11,57.72,36.54,23.77,1363.23,120,168.18,1,94.69,8.99,1,47.97
14729,2026-01-27 13:45,20.41927,81.45248,5.82,108.59,27.31,26.08,919.32,360,5.0,5,44.93,66.98,1,134.64
14730,2026-01-05 13:35,8.65572,83.62306,8.61,42.31,24.14,16.46,1755.36,120,600.43,1,79.24,9.56,1,42.25
14731,2026-01-10 23:50,22.03485,75.96307,30.65,116.22,32.9,9.29,2541.3,150,417.7,1,83.1,3.63,1,62.55
14732,2026-02-15 21:05,18.84998,87.00511,5.17,78.21,21.18,2.62,18.76,180,37.26,1,81.53,7.37,0,66.26
14733,2026-02-13 06:55,22.0027,80.20505,5.7,116.27,21.42,12.86,2805.37,100,376.47,1,81.28,2.92,1,55.35
14734,2026-02-26 08:15,14.48543,80.62293,24.46,110.91,34.97,15.42,1116.67,120,5.0,1,88.1,6.29,1,70.56
14735,2026-01-28 23:32,12.78335,83.27369,0.0,87.29,24.67,13.28,1083.23,100,337.36,1,93.87,2.98,1,42.61
14736,2026-02-08 16:46,17.40881,68.22581,13.02,104.46,36.46,0.44,26.24,120,4.67,1,94.92,8.84,0,59.24
14737,2026-02-25 15:53,17.77522,70.60059,13.39,101.38,25.13,26.07,766.19,150,471.57,1,96.89,4.88,1,47.61
14738,2026-01-07 05:38,22.30538,71.53953,8.82,89.82,29.49,15.19,1164.74,350,486.92,4,53.21,111.37,1,126.59
14739,2026-02-01 19:01,11.41805,72.21119,0.0,104.22,35.85,0.12,859.26,200,328.93,1,77.42,8.51,1,58.1
14740,2026-01-15 07:28,26.44703,86.17938,36.28,64.34,27.36,11.48,1409.91,200,440.1,1,99.5,4.93,1,76.41
14741,2026-02-01 16:19,17.79563,69.59299,25.27,89.67,24.09,22.19,1091.04,360,518.73,2,41.99,274.06,1,150.45
14742,2026-02-22 23:25,21.42924,77.44477,18.62,35.1,33.69,18.63,1027.24,350,347.5,4,45.68,102.07,1,123.2
14743,2026-02-27 00:52,15.28741,88.31147,29.71,140.46,35.47,14.62,475.48,200,444.29,1,92.73,1.75,1,90.35
14744,2026-01-27 01:11,19.37189,88.38464,23.72,45.52,33.06,0.11,22.1,370,45.0,5,47.55,93.7,0,162.34
14745,2026-02-14 23:26,25.4048,79.37325,58.41,78.3,38.99,29.85,966.7,200,320.7,1,98.84,2.79,1,71.41
14746,2026-01-30 20:29,28.55285,72.72668,8.05,120.81,30.92,2.54,1477.82,370,731.3,5,65.52,253.31,1,129.07
14747,2026-02-20 09:34,24.7078,76.50924,19.88,80.88,26.33,22.01,2783.39,120,298.02,1,95.94,5.65,1,52.41
14748,2026-02-19 21:47,10.5835,88.36988,0.0,106.19,27.76,32.12,1268.99,150,416.31,1,94.42,0.5,1,57.12
14749,2026-01-13 23:25,26.13501,69.00052,15.2,49.73,22.19,17.22,2011.03,200,351.24,1,77.98,0.94,1,43.82
14750,2026-01-04 03:17,8.42126,83.40858,18.59,115.28,37.42,24.11,939.19,100,559.83,1,89.97,9.4,1,61.23
14751,2026-01-08 07:30,22.86064,87.34238,32.42,30.0,44.53,18.84,999.83,180,463.55,1,80.7,3.45,1,65.94
14752,2026-01-13 07:09,25.05307,68.68443,0.0,59.04,38.14,9.8,1592.48,180,476.91,1,91.97,7.48,1,48.8
14753,2026-01-09 09:56,17.93635,77.31332,28.81,56.22,35.75,14.72,1056.39,180,697.7,1,97.71,5.16,1,71.39
14754,2026-02-27 08:03,25.67816,77.49475,1.79,53.67,36.02,1.31,4.41,100,25.01,1,87.08,6.58,0,60.0
14755,2026-02-17 21:09,27.54001,86.2583,6.8,43.33,32.93,20.48,624.78,180,334.57,1,94.48,2.64,1,56.55
14756,2026-02-04 10:27,17.06231,82.61139,20.21,135.54,26.99,27.22,1597.11,350,144.87,4,60.29,142.93,1,144.44
14757,2026-02-27 07:02,26.45791,83.70759,0.0,94.3,40.59,28.14,1501.35,200,350.16,1,79.43,2.94,1,49.07
14758,2026-01-29 20:10,19.57301,78.6937,0.12,43.74,27.67,38.14,1121.52,360,552.01,4,37.58,148.22,1,125.94
14759,2026-01-09 01:07,10.48835,88.25272,22.56,153.19,24.8,26.15,1369.6,150,566.69,1,76.41,2.77,1,91.0
14760,2026-01-12 18:09,16.91136,77.79284,36.43,58.21,28.04,10.08,947.9,200,462.22,1,89.42,9.9,1,65.3
14761,2026-01-14 03:12,17.04759,85.00047,0.0,67.0,21.4,14.35,712.15,370,216.46,4,38.76,286.16,1,134.58
14762,2026-02-22 01:36,9.30524,81.83032,24.7,53.3,27.58,18.75,850.21,120,550.93,1,95.85,3.08,1,66.5
14763,2026-02-24 05:39,10.23773,83.52418,15.64,78.41,32.6,10.9,410.5,200,384.96,1,76.92,1.31,1,39.76
14764,2026-01-03 20:25,10.68355,85.84169,0.0,109.88,33.26,21.75,1998.59,100,489.53,1,80.5,2.76,1,49.71
14765,2026-02-01 10:09,8.41173,81.61771,1.77,104.08,36.65,23.89,41.35,370,656.09,3,66.08,117.76,1,102.19
14766,2026-01-01 13:02,10.52118,79.27298,0.0,30.0,25.86,21.01,1119.76,120,139.33,1,96.16,0.31,1,47.51
14767,2026-01-08 00:12,15.90912,84.20277,8.09,139.49,25.97,12.44,1185.81,150,202.65,1,79.99,0.05,1,65.66
14768,2026-01-25 12:03,12.93977,74.39085,22.14,92.99,28.1,7.14,1157.16,120,743.65,1,83.73,8.46,1,76.89
14769,2026-02-04 03:29,21.03244,68.02053,3.02,87.04,30.06,15.63,2514.6,150,603.43,1,80.1,0.93,1,43.86
14770,2026-02-11 01:37,21.27721,79.34263,16.58,142.77,24.11,20.45,1309.24,100,757.98,1,91.73,0.82,1,75.92
14771,2026-02-25 13:23,24.71169,80.94023,31.84,69.86,38.69,17.82,149.07,150,48.77,1,84.22,8.53,1,64.02
14772,2026-02-14 02:00,18.68003,68.65348,0.0,88.26,26.35,22.25,255.03,150,363.53,1,96.13,4.33,1,37.84
14773,2026-01-13 10:10,12.21232,87.05761,0.0,76.06,23.23,16.7,1003.19,360,445.48,5,59.69,275.99,1,133.71
14774,2026-02-18 06:04,18.2095,78.12716,26.94,96.26,43.99,0.0,242.66,150,758.41,1,93.4,1.51,1,78.77
14775,2026-01-24 13:29,16.29157,87.93039,15.11,30.8,28.18,0.0,0.0,120,747.05,1,97.13,1.12,1,60.57
14776,2026-01-11 03:00,9.15399,70.75753,22.1,62.07,36.25,30.79,2171.61,370,407.94,2,57.61,82.82,1,146.59
14777,2026-01-13 22:30,18.86159,75.23639,0.0,30.0,40.14,22.26,1221.1,180,603.82,1,75.96,3.36,1,52.49
14778,2026-01-01 08:06,28.69343,73.25996,6.9,80.14,43.77,21.13,702.15,370,372.83,5,56.81,118.93,1,130.44
14779,2026-02-07 00:09,8.41917,80.84945,18.7,157.91,45.62,30.73,1515.74,200,296.4,1,79.41,4.83,1,74.05
14780,2026-01-10 23:53,9.62534,73.23918,0.0,64.28,29.24,1.37,12.48,100,16.41,1,84.33,8.57,0,62.44
14781,2026-01-08 15:21,22.98368,78.28936,5.57,78.99,29.8,22.88,935.82,180,649.16,1,88.94,3.44,1,53.76
14782,2026-02-21 21:40,12.11074,69.65835,8.07,135.25,34.31,12.47,837.05,100,312.1,1,79.63,7.18,1,76.52
14783,2026-02-25 03:15,11.14652,78.48824,31.61,132.23,34.35,29.77,1158.32,370,369.93,2,34.41,56.87,1,174.11
14784,2026-02-15 12:03,25.08483,79.06435,0.0,133.19,27.9,30.02,917.31,200,457.5,1,84.78,3.78,1,71.53
14785,2026-01-28 20:30,13.38591,75.84167,25.97,46.41,31.4,6.59,842.44,360,519.7,2,50.31,195.86,1,144.24
14786,2026-01-07 17:54,10.54108,75.7481,3.5,86.77,19.44,19.97,271.87,100,414.04,1,97.61,2.95,1,49.41
14787,2026-01-06 13:51,25.0734,87.70618,0.0,32.5,37.15,18.78,928.75,180,513.91,1,85.05,6.37,1,52.89
14788,2026-01-21 02:18,14.40603,69.33334,21.89,117.31,30.7,15.67,495.17,200,506.76,1,75.22,3.17,1,73.77
14789,2026-01-31 02:17,26.20655,82.14057,0.0,125.34,25.5,18.55,1501.53,180,200.16,1,94.84,0.8,1,66.67
14790,2026-01-25 21:19,21.30124,86.10922,30.46,103.18,39.14,23.7,1125.26,350,293.72,2,43.89,225.05,1,153.39
14791,2026-02-14 00:30,24.21895,85.24427,8.94,37.89,31.39,0.33,32.13,150,36.98,1,95.33,9.41,0,59.38
14792,2026-01-16 03:23,27.23926,80.61013,0.08,30.0,36.76,33.29,1809.45,150,536.87,1,94.51,0.84,1,51.13
14793,2026-01-09 08:14,12.84848,78.95903,0.0,123.54,39.47,2.11,49.57,380,12.94,2,36.8,122.99,0,162.91
14794,2026-01-23 19:33,22.3288,74.67552,25.36,62.71,27.59,27.55,1527.89,150,600.68,1,97.92,9.29,1,69.08
14795,2026-01-11 21:02,19.52211,70.94821,18.25,74.51,29.8,14.66,1304.34,100,162.88,1,99.4,4.39,1,50.26
14796,2026-02-15 13:07,9.24451,68.91471,22.54,71.78,31.94,15.46,1016.32,370,104.14,2,52.06,244.78,1,144.12
14797,2026-02-03 20:32,26.59074,69.50256,4.02,89.66,29.83,22.88,995.63,100,375.41,1,81.66,3.35,1,53.95
14798,2026-01-29 08:26,15.72768,86.42583,14.37,81.03,39.69,17.52,1478.65,120,790.37,1,75.73,6.27,1,57.66
14799,2026-02-18 21:39,28.0023,84.76266,48.47,55.17,39.77,2.6,36.45,360,13.52,4,45.82,147.11,0,162.9
14800,2026-02-03 13:42,11.18162,73.94331,0.0,119.59,25.16,1.55,33.15,150,13.39,1,78.35,4.93,0,69.87
14801,2026-02-14 20:37,23.14381,84.05774,5.82,97.43,37.83,15.04,768.19,150,384.12,1,98.59,1.53,1,44.79
14802,2026-02-13 07:32,18.81029,79.25067,11.24,138.03,28.28,24.03,306.02,120,299.79,1,98.56,2.79,1,68.48
14803,2026-01-21 12:51,15.49524,79.90312,5.72,123.24,29.15,17.57,2250.55,150,554.87,1,78.47,6.76,1,73.17
14804,2026-01-31 07:16,21.10836,72.98124,10.64,87.25,21.52,15.13,385.15,100,301.62,1,80.6,9.63,1,49.09
14805,2026-02-26 20:48,16.22854,76.2836,9.56,41.26,25.11,0.31,32.86,180,35.38,1,78.24,3.0,0,53.08
14806,2026-02-17 07:18,10.68096,76.55523,25.43,67.74,41.95,22.07,1128.38,120,485.69,1,86.29,3.29,1,71.29
14807,2026-01-04 11:38,17.94027,77.8772,12.86,30.0,34.72,28.74,0.0,200,437.16,1,91.73,1.99,1,44.88
14808,2026-01-04 04:46,19.85251,87.23281,0.0,64.15,32.0,10.63,1481.84,120,338.38,1,86.47,7.95,1,52.65
14809,2026-02-23 16:46,10.64494,71.8102,23.9,94.39,28.05,25.17,2129.59,150,506.17,1,76.36,3.83,1,61.81
14810,2026-01-21 06:02,11.67103,73.14948,6.82,96.44,33.67,6.47,1667.39,350,248.63,3,61.9,203.89,1,106.03
14811,2026-02-11 07:01,21.71246,69.95256,29.9,46.62,27.8,18.61,1245.89,120,297.24,1,91.89,3.28,1,67.4
14812,2026-02-16 04:41,19.50621,75.72832,10.55,99.55,28.25,36.73,849.48,200,117.82,1,88.19,0.17,1,45.23
14813,2026-01-10 18:01,27.03549,70.72424,23.54,104.79,12.63,1.35,31.08,100,45.14,1,94.59,4.52,0,78.25
14814,2026-02-18 22:01,8.8291,69.14082,40.91,48.6,26.19,16.95,1218.11,100,288.86,1,99.57,2.36,1,70.59
14815,2026-02-07 09:44,13.11571,73.55601,0.0,107.8,24.62,15.66,1457.05,120,237.12,1,88.12,8.82,1,53.02
14816,2026-02-25 22:48,22.10697,71.51556,1.62,80.64,34.15,2.1,45.71,180,33.93,1,80.79,0.64,0,58.15
14817,2026-01-19 12:37,27.21957,76.92312,0.0,65.22,27.57,26.9,777.66,370,518.15,2,67.08,118.51,1,100.46
14818,2026-02-13 00:49,24.79926,82.92945,23.63,30.0,35.47,20.58,1345.54,200,398.3,1,80.64,8.1,1,65.12
14819,2026-02-16 05:49,14.528,78.22694,54.66,61.69,24.84,40.2,1137.91,150,648.63,1,81.25,4.66,1,65.78
14820,2026-01-28 16:13,16.23811,85.36165,13.86,83.94,25.63,1.99,43.31,350,39.35,5,47.38,87.79,0,140.57
14821,2026-01-18 17:32,22.23462,78.15849,0.0,147.71,22.74,23.48,2078.4,180,566.51,1,94.51,6.17,1,68.63
14822,2026-01-23 14:17,8.74111,78.2393,8.57,53.93,27.59,30.71,0.0,120,414.72,1,98.57,6.91,1,52.71
14823,2026-01-09 11:05,13.45943,87.78327,36.65,30.0,28.57,25.23,1457.27,180,313.33,1,84.49,5.57,1,66.63
14824,2026-01-16 20:21,14.01946,73.12912,26.81,83.01,26.87,18.01,1796.09,150,333.22,1,87.97,5.16,1,72.62
14825,2026-02-10 01:48,16.7673,81.79285,30.38,119.59,32.74,20.7,1409.03,120,179.39,1,96.72,4.98,1,70.16
14826,2026-01-04 15:03,15.92244,69.28085,0.0,36.04,34.37,16.48,825.09,350,342.47,4,35.0,60.15,1,134.28
14827,2026-01-21 15:12,22.90516,78.11519,0.32,30.0,31.8,18.53,1188.6,200,493.98,1,84.17,5.18,1,48.86
14828,2026-01-14 07:56,18.31688,76.96365,0.0,38.75,33.14,26.26,249.37,200,626.17,1,95.24,8.76,1,46.7
14829,2026-01-07 13:05,21.0862,85.84102,33.16,47.48,25.03,21.02,1609.44,180,49.19,1,91.78,5.17,1,64.68
14830,2026-02-05 18:20,20.51781,71.17601,13.48,169.72,24.86,19.77,1685.02,350,92.6,4,52.56,109.29,1,150.85
14831,2026-02-04 03:18,14.96912,70.75306,0.07,132.87,17.68,19.55,309.43,360,639.1,2,51.6,176.84,1,146.96
14832,2026-02-03 23:37,28.51858,81.39828,34.15,69.07,34.7,25.17,1218.63,120,670.62,1,82.37,5.29,1,69.76
14833,2026-02-15 06:09,18.99138,78.34178,7.03,51.04,31.47,0.55,9.49,180,32.19,1,95.84,4.14,0,62.7
14834,2026-01-12 19:16,25.50595,75.36651,7.92,72.56,22.29,0.95,34.86,150,42.87,1,88.16,0.94,0,66.06
14835,2026-01-22 10:07,13.27795,86.41803,0.0,140.3,25.93,25.66,1211.53,370,509.21,5,43.68,199.51,1,147.58
14836,2026-02-15 21:40,12.7598,85.78902,30.07,30.0,22.05,2.64,36.95,370,5.6,3,31.67,246.95,0,158.68
14837,2026-01-29 18:10,25.15914,87.16626,26.72,78.5,33.45,11.5,505.88,200,221.15,1,93.78,3.43,1,71.86
14838,2026-02-03 19:26,26.82571,72.10067,0.0,109.43,30.07,19.91,1434.57,380,24.28,4,69.67,228.86,1,104.02
14839,2026-02-12 14:19,25.90326,82.82072,23.23,115.49,29.36,18.57,675.52,120,249.93,1,93.58,7.12,1,74.7
14840,2026-02-06 23:01,18.59681,73.0988,27.53,59.83,34.13,34.95,1683.02,180,546.56,1,83.53,5.03,1,64.9
14841,2026-02-25 05:30,8.81487,77.27848,0.0,116.26,26.52,23.99,2253.42,120,25.45,1,92.46,6.99,1,53.08
14842,2026-01-23 22:24,26.45313,81.66544,0.73,120.17,22.06,10.34,2137.01,180,414.42,1,97.4,9.45,1,72.2
14843,2026-02-11 14:39,26.06106,69.00992,0.0,43.8,20.65,17.95,865.15,150,310.48,1,77.52,6.56,1,52.85
14844,2026-02-16 20:50,12.65743,73.56261,23.26,75.91,37.49,24.82,1107.43,150,128.24,1,88.63,6.76,1,68.52
14845,2026-02-21 14:16,10.71547,79.15256,20.77,47.57,35.59,29.28,325.28,120,469.94,1,96.68,3.97,1,71.57
14846,2026-01-16 16:17,11.44835,85.6152,40.36,93.81,23.03,18.25,2071.02,120,602.29,1,95.02,7.97,1,68.66
14847,2026-01-28 06:43,16.31787,74.43333,35.62,110.36,32.86,19.04,559.61,120,728.4,1,89.14,2.36,1,74.15
14848,2026-02-17 08:34,11.35706,83.47718,12.79,53.96,29.43,13.19,888.89,100,710.49,1,75.47,2.79,1,49.41
14849,2026-02-02 07:43,20.02083,72.76935,0.0,63.35,28.2,14.14,1755.69,200,293.79,1,76.89,0.21,1,48.35
14850,2026-01-05 17:44,19.85243,78.5476,1.13,129.54,27.18,25.61,1188.45,180,430.4,1,81.71,6.58,1,82.04
14851,2026-01-16 06:08,13.51123,70.0701,0.0,30.0,39.2,36.33,0.0,150,489.57,1,94.92,3.53,1,52.89
14852,2026-02-20 10:45,28.20702,79.77437,0.0,115.05,30.18,10.17,736.34,200,259.98,1,97.2,5.47,1,53.04
14853,2026-01-18 01:26,23.53756,72.61525,27.54,90.72,28.33,17.74,1862.17,200,425.33,1,75.79,2.22,1,73.5
14854,2026-01-06 03:30,12.42025,87.26805,11.89,30.0,37.03,26.26,1565.26,150,398.45,1,80.47,1.33,1,52.05
14855,2026-02-16 08:28,17.59519,78.05856,3.25,69.06,31.67,19.74,1379.57,370,309.1,3,67.77,186.86,1,104.28
14856,2026-01-13 19:51,20.00529,81.51319,12.48,126.28,33.76,21.36,1389.62,200,470.54,1,92.79,4.87,1,71.32
14857,2026-01-01 09:28,17.62375,72.60375,0.0,66.44,27.17,21.01,536.31,100,748.63,1,76.55,0.34,1,46.18
14858,2026-02-26 21:23,9.91993,75.16701,23.27,80.86,33.45,26.54,272.61,100,277.21,1,87.85,5.94,1,66.05
14859,2026-02-19 11:16,22.68327,73.15059,34.51,69.67,22.96,20.87,1372.43,360,526.9,5,62.27,202.86,1,106.83
14860,2026-01-15 10:07,23.28262,76.50443,21.01,106.89,29.83,36.48,969.31,200,166.67,1,91.41,4.73,1,66.5
14861,2026-02-14 03:51,27.86261,81.96395,13.21,93.87,29.78,9.66,1026.27,180,104.17,1,98.16,1.76,1,48.56
14862,2026-01-10 18:19,22.81755,83.8766,26.87,116.1,33.88,17.9,1172.28,200,535.39,1,98.87,4.35,1,71.78
14863,2026-02-12 11:27,22.0411,74.21779,9.79,115.66,28.66,1.09,19.84,350,1.35,3,68.66,243.89,0,106.11
14864,2026-01-25 17:01,11.64569,72.73038,24.03,69.38,37.62,15.97,1006.15,200,494.34,1,98.87,9.47,1,75.56
14865,2026-02-26 15:03,21.48643,70.71222,15.32,138.42,33.5,10.73,1227.62,180,418.84,1,76.63,8.85,1,82.1
14866,2026-02-06 12:20,17.28214,69.98781,14.5,115.99,28.64,2.23,45.68,200,5.66,1,91.66,5.69,0,70.5
14867,2026-01-27 00:27,14.04877,71.58363,17.95,141.88,36.01,0.52,41.63,380,12.22,5,59.3,173.54,0,159.23
14868,2026-02-12 16:48,26.79404,69.95817,24.25,128.52,24.55,23.33,2011.69,120,780.92,1,97.1,7.12,1,90.26
14869,2026-02-07 03:19,10.15928,71.39881,0.0,128.33,33.55,26.58,1989.98,150,291.93,1,90.01,7.21,1,66.74
14870,2026-02-10 07:43,18.59189,79.14952,18.74,30.0,42.99,14.46,852.8,150,199.58,1,94.49,0.09,1,43.3
14871,2026-01-27 19:56,20.89611,85.48532,13.66,97.39,25.65,41.69,1029.85,350,301.1,3,49.13,276.78,1,131.04
14872,2026-01-16 05:33,21.82566,75.93061,4.29,89.77,25.85,19.02,504.53,150,392.56,1,75.21,1.98,1,47.49
14873,2026-01-16 05:58,21.99708,79.5207,45.8,126.6,32.16,42.92,2081.05,120,561.16,1,88.89,5.3,1,86.6
14874,2026-01-13 06:08,14.50827,75.18692,14.8,147.01,33.23,1.02,42.98,180,23.28,1,88.12,6.47,0,80.98
14875,2026-01-27 18:51,19.90634,81.92476,8.69,82.45,28.61,14.87,1274.43,120,166.95,1,98.3,0.79,1,53.6
14876,2026-01-25 04:53,8.44975,80.14242,20.79,112.22,33.59,20.44,497.44,150,358.01,1,88.71,0.15,1,62.78
14877,2026-03-01 01:21,27.05674,80.08181,7.38,53.74,29.42,27.94,295.42,200,303.22,1,75.89,0.08,1,47.6
14878,2026-01-19 10:57,23.74461,75.79325,25.45,118.52,28.37,0.2,35.54,360,32.0,4,52.83,72.61,0,157.24
14879,2026-01-06 23:42,28.22122,72.4785,7.95,55.08,31.23,7.6,1351.36,120,261.86,1,87.85,6.54,1,49.09
14880,2026-01-07 17:51,11.06881,74.14149,5.08,61.86,25.63,2.35,36.71,100,9.48,1,97.04,9.09,0,61.57
14881,2026-01-11 21:40,19.01696,75.8417,17.25,70.24,38.53,14.84,1776.78,380,383.11,4,69.14,238.49,1,94.22
14882,2026-02-01 14:03,21.65248,77.87629,13.96,137.09,40.11,11.47,1232.51,350,544.62,3,45.88,87.06,1,151.81
14883,2026-01-24 07:22,10.04643,84.37581,14.18,67.58,28.31,16.18,1138.99,100,938.04,1,93.73,9.6,1,48.19
14884,2026-02-26 08:13,9.73293,68.20214,3.57,139.97,33.9,2.54,7.91,100,11.1,1,99.99,5.89,0,76.71
14885,2026-02-02 07:58,20.04038,80.78977,8.16,123.51,41.0,24.43,1557.24,360,433.19,2,37.43,220.93,1,143.76
14886,2026-01-21 01:35,16.32676,72.40925,2.99,90.0,27.98,0.03,2.69,180,39.75,1,86.12,8.96,0,55.29
14887,2026-02-12 19:26,23.64194,85.34616,0.0,71.17,28.65,2.67,2124.12,120,298.12,1,78.53,8.67,1,55.28
14888,2026-01-21 06:00,23.23745,87.78354,0.0,100.53,23.53,28.06,1696.4,100,552.73,1,85.0,7.85,1,48.91
14889,2026-01-09 02:37,12.77203,75.84551,12.61,30.0,37.13,1.16,16.38,180,22.31,1,98.69,1.84,0,72.4
14890,2026-02-07 20:40,22.23354,84.61492,20.2,94.98,29.44,32.01,167.82,150,375.65,1,91.4,6.88,1,63.36
14891,2026-01-29 15:09,18.1338,72.15171,11.33,87.88,25.43,2.22,41.67,200,25.9,1,94.83,9.09,0,65.64
14892,2026-01-13 06:15,26.45033,82.14448,0.0,143.37,33.22,1.34,34.46,350,22.01,4,66.88,278.6,0,118.55
14893,2026-01-20 17:01,8.3751,82.66836,0.0,80.74,33.24,36.31,1639.73,150,765.91,1,98.46,6.23,1,41.86
14894,2026-03-01 14:47,22.50303,82.92771,2.71,30.0,36.63,21.68,1216.66,120,293.03,1,89.66,7.82,1,51.26
14895,2026-01-29 10:15,15.99841,68.34503,1.17,82.15,25.76,21.86,1296.55,100,184.04,1,82.38,5.77,1,51.76
14896,2026-01-25 22:38,9.76268,81.91562,3.99,75.51,40.4,26.14,1674.43,370,348.8,3,67.12,115.3,1,100.04
14897,2026-02-20 06:12,13.65144,72.57567,3.31,80.75,29.53,18.64,1498.13,120,512.23,1,84.69,5.36,1,47.97
14898,2026-02-06 19:34,26.6969,86.12581,21.92,109.63,18.55,19.28,1243.13,150,677.94,1,97.82,0.52,1,67.22
14899,2026-01-07 10:13,23.69448,74.93965,21.72,102.4,19.51,17.95,324.24,200,248.7,1,88.21,3.3,1,69.19
14900,2026-02-09 14:25,13.68425,72.03676,15.98,122.01,25.39,17.96,1400.82,120,272.38,1,84.58,3.57,1,74.13
14901,2026-01-22 23:07,14.0505,85.35587,1.02,30.0,25.83,24.04,1916.35,200,382.76,1,88.65,2.51,1,45.89
14902,2026-02-22 14:16,16.34264,70.61839,3.21,123.9,20.37,13.85,543.33,150,547.33,1,96.73,7.27,1,70.04
14903,2026-01-28 10:39,27.07585,82.1664,3.05,98.2,31.56,21.09,763.03,150,377.89,1,76.6,8.52,1,52.08
14904,2026-02-18 13:45,12.49149,71.44732,27.58,125.43,25.52,16.66,0.0,350,933.92,3,41.95,187.86,1,171.27
14905,2026-01-29 06:14,19.07068,77.74303,0.0,30.0,32.03,22.13,2046.62,120,384.32,1,98.64,9.48,1,53.18
14906,2026-02-04 13:58,28.58589,83.69515,42.04,146.69,31.62,1.97,14.68,370,13.02,2,54.73,62.35,0,181.1
14907,2026-02-05 23:52,12.03332,81.62097,0.0,83.23,26.37,21.4,2106.92,120,489.71,1,79.63,1.04,1,52.95
14908,2026-02-05 13:20,26.75267,86.41029,42.5,152.02,25.17,30.35,960.1,200,65.9,1,84.74,3.97,1,96.66
14909,2026-02-04 12:00,11.70236,71.24838,2.8,123.18,38.06,24.82,789.11,200,660.62,1,89.98,4.72,1,70.6
14910,2026-02-12 11:02,9.42748,73.83901,11.79,62.27,34.02,16.9,851.46,200,5.0,1,92.62,1.62,1,59.73
14911,2026-02-17 04:04,24.31245,80.77398,0.0,31.86,31.59,15.86,1325.22,200,638.01,1,83.01,5.6,1,59.27
14912,2026-02-17 14:29,17.2557,76.64429,16.45,71.03,41.72,0.7,12.14,150,44.46,1,98.48,2.6,0,66.11
